generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
96,18,37.9892,39.45687724338002,39.14826197446869,42.49968336,43.50230185279279,42.70082236778695,40.912259274548,0.8938701890601567,0.9069220690108918,0.9165914447488159,0.19172025812125212,0.18174995146711084,53.11859100057641,0.07718665769593258,0.037727710642508544
97,15,38.319,39.83942151431073,39.5282659548199,43.709839,43.91982762384928,43.10517034955684,41.32844456138544,0.8766676079497799,0.907006653967368,0.9168034666236715,0.19077615195723743,0.18080602363751658,55.130622317999645,0.0903006728692275,0.03732685091508565
98,20,38.8328,40.220239931468996,39.906683257175665,44.77304415999999,44.33522329420454,43.507425579105224,41.743038383314385,0.8673254349475978,0.9070942139280435,0.9170191333027938,0.162297471135541,0.1798778565666665,48.62243316710418,0.011856400887604313,0.03693452835048529
99,21,39.2555,40.59918478541472,40.28337085178949,45.11741974999999,44.74832105548773,43.907429250460964,42.15586408040859,0.8700741358330893,0.9071847831817856,0.9172384420819686,0.2104425383311786,0.17896532246575078,63.774918657750284,-0.007169391768818922,0.036550588862542095
100,21,39.6557,40.9761087908028,40.6581859805138,44.751957510000004,45.15895382382849,44.30502334056594,42.566744432549015,0.8861221320014612,0.9072783923015101,0.9174613849970862,0.15537015694596049,0.17806829383591471,46.514211091385604,-0.06920114127949661,0.03617488140084492
101,9,40.0393,41.350865329846606,41.03098638337219,46.07135550999999,45.56695553694563,44.70005088542229,42.975501954467276,0.869071455718495,0.9073750678692963,0.9176879485646705,0.17283054467354197,0.17718664341439921,54.04642648691436,0.02114684912989473,0.03580725788452021
102,23,40.3132,41.72330870063663,41.401630529967115,46.85830576,45.97216145689669,45.09235626102574,43.38195920220611,0.860321331430059,0.9074748322020193,0.9179181135284419,0.20320196598863172,0.17632024412013964,65.17901279193573,0.03925438025077854,0.03544757313675811
103,15,40.5468,42.093294369559494,41.769977855059565,47.058409759999996,46.374408477486185,45.481785468160616,43.7859390902862,0.861627075942228,0.9075777030792044,0.918151854613803,0.21999083967434455,0.17546896899885892,71.01669676646436,0.03437248839475471,0.0350956848200195
104,15,40.8004,42.46067922700417,42.135888997603494,46.37815984000001,46.77353543525092,45.868186420063815,44.18726521875944,0.8797330497966561,0.9076836934749242,0.9183891402922277,0.19985795982929966,0.17463269116769634,63.123594208127514,-0.022684250880170787,0.03475145337186328
105,17,41.1273,42.825321845485576,42.49922604246612,48.17389471,47.16938342286578,46.251409231899984,44.58576220921759,0.8537258664174965,0.9077928112956721,0.9186299325576185,0.2200025839979869,0.17381128375941507,73.56062667683423,0.05041079139891913,0.03441474194133279
106,17,41.4454,43.18708273926288,42.859852764015734,47.26481884000001,47.561796103742296,46.631306510929406,44.98125604871359,0.8768763113278863,0.9079050591262471,0.9188741867167595,0.22483888539770328,0.17300461986624047,73.05979009732809,0.10960813337261222,0.03408541632584256
107,17,41.7674,43.545824624480396,43.217634870712786,47.27569724,47.950620026527524,47.00773364619484,45.37357444044159,0.8834856477729656,0.9080204339857719,0.9191218511960474,0.2022967074819143,0.17221257248338676,65.75756583604773,-0.012423944356623196,0.03376334490850827
108,18,42.1843,43.901412678814545,43.572440249797424,48.39153351,48.33570493815213,47.380549096504105,45.76254715991238,0.8717289356263676,0.9081389270960358,0.9193728673667113,0.18981664041143234,0.1714350144523369,63.898161098213926,0.005586670362053958,0.033448398595865826
109,25,42.5671,44.25371479957106,43.92413921112894,49.35609759,48.71690409402676,47.749614675443134,46.14800641525471,0.8624486553536699,0.9082605236644117,0.9196271693907478,0.19472936244958947,0.1706718184039498,67.52159044342153,0.042073203322369856,0.03314045075592914
110,19,42.8682,44.602601859143675,44.272604729199735,49.99782876000002,49.09407456394376,48.114795832120265,46.52978721017144,0.8574012324770398,0.9083852026836217,0.9198846840897844,0.16770166724057348,0.16992285670147958,59.287631021135745,-0.041724123855069184,0.03283937715654078
111,16,43.0504,44.94794795671931,44.617712682319265,49.53285984,49.46707753221052,48.47596192631709,46.90772770798423,0.8691280927259297,0.9085129367506448,0.9201453308390518,0.16538501053005794,0.1691880013836003,57.654903568127516,-0.021331520463953257,0.03254505590397509
112,24,43.3394,45.28963066509593,44.959342087942716,50.06140764,49.83577859052,48.8329864967058,47.281669595113065,0.8657247577147832,0.9086436919070351,0.920409021488582,0.1629942886081654,0.1684671241075448,57.73337845396833,0.033772490018791235,0.0322573673817601
113,23,43.6848,45.62753127146879,45.29737533310523,51.48124895999998,50.200048022055476,49.18574752078786,47.651458442258814,0.8485575016632234,0.9087774275028812,0.9206756603136612,0.19937880945234185,0.16776009609247677,73.64658446438357,0.08041909910270917,0.03197619418969171
114,22,43.975,45.96153501103869,45.6316983989159,52.014575000000015,50.559761075330655,49.53412766521474,48.01694406149015,0.8454361109362133,0.9089140960865666,0.9209451439964546,0.16340386616625985,0.16706678806323033,61.29850874999978,0.10092964051279996,0.031701421083021666
115,19,44.2176,46.29153129230293,45.96220107806704,49.12845024,50.91479822628354,49.87801452516903,48.37798085738187,0.9000406034383387,0.909053643322386,0.9212173616405621,0.20612029780550886,0.1663870701945679,70.97744437555238,0.12690214320039273,0.03143293491181088
116,21,44.6005,46.617413912906194,46.28877718432363,50.04129975000001,51.265045427173455,50.217300851513656,48.73442817031162,0.8912738122874194,0.9091960079379444,0.921492194820104,0.20461833603217114,0.16572081205612102,72.4331580502505,0.13494280321695173,0.031170624560448695
117,19,44.881,46.93908126495496,46.61132475297572,50.94963899999999,51.61039434087557,50.55188476445865,49.086150609997354,0.880889460276647,0.9093411217030982,0.921769517664715,0.19171455876523216,0.16506788255819757,69.72150628199994,-0.04325997783564883,0.030914380887350514
118,21,45.2406,47.2564365287348,46.92974623126309,51.183111640000014,51.95074255922635,50.88166995254879,49.433018377350415,0.8838970228735391,0.909488909442009,0.9220491969816048,0.18248022485369736,0.1644281498986546,66.81990207883193,0.034254460969803446,0.030664096664856918
119,29,45.4486,47.56938785381621,47.243948657816546,52.50655804000001,52.285993804146656,51.20656585584159,49.77490757272916,0.865579495143765,0.9096392890796544,0.9223310924155754,0.16297319209538805,0.16380148151105495,62.006397046512156,-0.012860795756862498,0.030419666519369767
120,25,45.7664,47.877848526589815,47.55384383020428,52.77983104,52.616058110355986,51.52648783222307,50.11170048870751,0.8671191077765148,0.9097921717238855,0.9226150566476039,0.16806794717042037,0.16318774401434166,64.44465290188843,-0.036087751593002704,0.030180986871773327
121,28,46.0261,48.1817371233373,47.85934845972397,52.17681879,52.940851988591376,51.841357305898164,50.44328588552114,0.8821177884616679,0.9099474617838468,0.9229009356322861,0.2060890945679059,0.16258680316428406,77.67323730916203,0.12177454072996241,0.029947955878201326
122,30,46.2733,48.48097764801815,48.16038431264208,51.67520711000001,53.260298568357236,52.15110189719285,50.76955924742273,0.8954642388079631,0.9101050571252678,0.9231885688741188,0.1125108980082995,0.161998523806962,41.79438412367418,0.03182044234710757,0.02972047337122264
123,22,46.6044,48.77549965403516,48.456878337150265,52.13390064000002,53.57432771935623,52.4556555329153,51.09042301826605,0.8939365638841632,0.9102648492628136,0.9234777897422416,0.16541982120656812,0.16142276983457438,62.26842442636826,-0.020861969929409696,0.029498440801532355
124,28,46.9377,49.065238349332034,48.7487627753847,52.693818709999995,53.882876150885906,52.75495853664231,51.40578681474678,0.8907629234146277,0.910426723589342,0.9237684258229153,0.15142729475114294,0.16085940414386857,57.92201652126612,0.05027703075334822,0.029281761180245853
125,16,47.1602,49.350134684273826,49.03597525993683,52.336735960000006,54.18588748862902,53.048957698424445,51.71556761585512,0.9010917309792431,0.9105905596415594,0.9240602993086421,0.13710392576720648,0.16030828859750218,51.9110533184155,-0.11557218264647862,0.029070339021906113
